	nodes	xpaths
908	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[4]
909	(844) 402-4562	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/a/span
910	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/div/button
911	Aurelien	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[1]/span
912	833 N Clark St, Chicago, IL 60610	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[2]
913	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
914	104	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
915	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
916	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
917	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
918	$2,352 - 16,463	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[1]
919	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[2]
920	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[3]/span
921	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[1]
922	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[2]
923	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[3]
924	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[4]
925	(844) 489-9630	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/a/span
926	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/div/button
927	Chestnut Tower Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[1]/span
928	121 W Chestnut St, Chicago, IL 60610	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[2]
929	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
930	37	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
931	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
932	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
933	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
934	$1,888 - 10,746	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[1]
935	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[2]
936	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[1]
937	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[2]
938	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[3]
939	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[4]
940	(312) 462-0329	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/a/span
941	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/div/button
942	Marquee at Block 37	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[1]/span
943	25 W Randolph St, Chicago, IL 60601	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[2]
944	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
945	42	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
946	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
947	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
948	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
949	$1,918 - 8,339	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[1]
950	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[2]
951	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[1]
952	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[2]
953	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[3]
954	Parking	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[4]
955	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[5]
956	(844) 859-7954	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/a/span
957	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/div/button
958	Coeval	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[1]/span
959	51 E 14th St, Chicago, IL 60605	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[2]
960	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
961	61	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
962	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
963	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
964	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
965	$1,780 - 5,045	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[1]
966	Studio - 2 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[2]
967	1 Month Free	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[3]/span
968	Dog Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[1]
969	Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[2]
970	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[3]
971	Parking	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[4]
972	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[5]
973	(847) 447-2282	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/a/span
974	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/div/button
975	Page 1 of 28	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/p/span
976	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[1]/a
977	2	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[2]/a
978	3	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[3]/a
979	4	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[4]/a
980	5	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[5]/a
981	Next	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[6]/a/span
982		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/div/h4
983	Studio Apartments in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[1]/a
984	1 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[2]/a
985	2 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[3]/a
986	3 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[4]/a
987		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/div/h4
988	Chicago Pet Friendly Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[1]/a
989	Chicago Utilities-Included Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[2]/a
990	Chicago Furnished Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[3]/a
991	Chicago Apartments with Washer/Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[4]/a
992	Chicago Wheelchair Accessible Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[5]/a
993		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/div/h4
994	Chicago Apartments Under $500	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[1]/a
995	Chicago Apartments Under $600	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[2]/a
996	Chicago Apartments Under $700	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[3]/a
997	Chicago Apartments Under $800	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[4]/a
998	Chicago Apartments Under $900	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[5]/a
999	Chicago Apartments Under $1000	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[6]/a
1000	Chicago Apartments Under $1100	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[7]/a
1001	Chicago Apartments Under $1300	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[8]/a
1002	Chicago Apartments Under $1500	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[9]/a
1003		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/div/h4
1004	Chicago Condos for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[1]/a
1005	Chicago Houses for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[2]/a
1006	Chicago Townhomes for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[3]/a
1007	Chicago Lofts for Rent	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[4]/a
1008		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/div/h4
1009	Chicago Low Income Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[1]/a
1010	Chicago Luxury Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[2]/a
1011	Chicago Cheap Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[3]/a
1012	Chicago Senior Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[4]/a
1013	Chicago Student Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[5]/a
1014	Chicago Corporate Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[6]/a
1015	Chicago Short-Term Housing	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[7]/a
1016	Home	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[1]/a
1017	Illinois	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[2]/a
1018	Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[3]/a
1019	Chicago Apartments for Rent	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[4]
1020	Apartments for Rent in Chicago, IL	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[2]/h2
1021	Lincoln Park Zoo	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[1]
1022	Grant Park	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[2]
1023	Millennium Park	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[3]
1024	Navy Pier	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[4]
1025	Magnificent Mile	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[5]
1026	Frequently Asked Questions	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[1]/div/h2
1027		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[2]/div/div/h3
1028	What is the average rent in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[3]/h3
1029		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[12]/div/div/h3
1030	How transit friendly is Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[13]/h3
1031		/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[14]/div/div/h3
1032	What are the top Elementary schools in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/h3
1033	Lenart Elementary Regional Gifted Center	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[1]
1034	Disney Elementary Magnet School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[2]
1035	Healy Elementary School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[3]
1036	What are the top high schools in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/h3
1037	Jones College Prep High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[1]
1038	Payton College Preparatory High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[2]
1039	Northside College Preparatory High School	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[3]
1040	What colleges and universities are in Chicago, IL?	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/h3
1041	Rush University	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[1]
1042	City Colleges of Chicago-Malcolm X College	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[2]
1043	University of Illinois at Chicago	/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[3]
1044	Search Nearby Rentals	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/h4
1045		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/div/h3
1046	Cicero	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[1]/a
1047	Stickney	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[2]/a
1048	Forest View	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[3]/a
1049	Berwyn	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[4]/a
1050	Chicago Lawn	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[5]/a
1051	Riverside	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[6]/a
1052	Oak Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[7]/a
1053	Lyons	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[8]/a
1054	Forest Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[9]/a
1055		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/div/h3
1056	Little Village	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[1]/a
1057	Hawthorne	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[2]/a
1058	Archer Heights	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[3]/a
1059	Morton Park Land Association	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[4]/a
1060	Scoville	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[5]/a
1061	Brighton Park	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[6]/a
1062	Boulevard Manor	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[7]/a
1063	K-Town	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[8]/a
1064		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/div/h3
1065	60623	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[1]/a
1066	60804	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[2]/a
1067	60632	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[3]/a
1068	60402	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[4]/a
1069	60624	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[5]/a
1070	60608	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[6]/a
1071	60644	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[7]/a
1072	60638	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[8]/a
1073	60304	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[9]/a
1074	60612	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[10]/a
1075	60629	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[11]/a
1076	60609	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[12]/a
1077	60651	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[13]/a
1078	60534	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[14]/a
1079	60546	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[15]/a
1080	60130	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[16]/a
1081	60607	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[17]/a
1082	60301	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[18]/a
1083	60636	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[19]/a
1084	60302	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[20]/a
1085	60622	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[21]/a
1086	60616	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[22]/a
1087	60661	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[23]/a
1088	60513	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[24]/a
1089	60606	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[25]/a
1090	60639	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[26]/a
1091	60604	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[27]/a
1092	60652	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[28]/a
1093	60305	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[29]/a
1094	60605	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[30]/a
1095	60621	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[31]/a
1096	60642	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[32]/a
1097	60647	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[33]/a
1098	60603	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[34]/a
1099	60654	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[35]/a
1100	60602	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[36]/a
1101	60459	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[37]/a
1102	60653	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[38]/a
1103	60153	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[39]/a
1104	60155	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[40]/a
1105	60601	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[41]/a
1106	60610	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[42]/a
1107	60456	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[43]/a
1108	60615	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[44]/a
1109	60526	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[45]/a
1110	60707	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[46]/a
1111	60614	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[47]/a
1112	60525	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[48]/a
1113	60611	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[49]/a
1114	60620	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[50]/a
1115	60455	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[51]/a
1116	60641	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[52]/a
1117	60458	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[53]/a
1118	60637	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[54]/a
1119	60618	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[55]/a
1120	60805	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[56]/a
1121	60154	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[57]/a
1122	60104	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[58]/a
1123	60171	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[59]/a
1124	60160	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[60]/a
1125	60657	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[61]/a
1126	60453	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[62]/a
1127	60634	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[63]/a
1128	60165	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[64]/a
1129	60162	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[65]/a
1130	60457	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[66]/a
1131	60619	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[67]/a
1132	60613	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[68]/a
1133	60415	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[69]/a
1134	60655	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[70]/a
1135	60625	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[71]/a
1136	60630	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[72]/a
1137	60649	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[73]/a
1138	60706	/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[74]/a
1139		/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/div/h3
