nodes,Labels,xpaths
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[4]
(847) 979-4467,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/div/button
Westerly,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[1]/span
"740 N Aberdeen St, Chicago, IL 60642",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
140,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,750 - 5,595",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[2]
2 Months Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[4]
(844) 402-4562,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/div/button
Aurelien,Nane,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[1]/span
"833 N Clark St, Chicago, IL 60610",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
104,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,352 - 16,463",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[4]
(844) 489-9630,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/div/button
Chestnut Tower Apartments,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[1]/span
"121 W Chestnut St, Chicago, IL 60610",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
37,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,888 - 10,746",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[4]
(312) 462-0329,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/div/button
Marquee at Block 37,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[1]/span
"25 W Randolph St, Chicago, IL 60601",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
42,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,918 - 8,339",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[3]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[4]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[5]
(844) 859-7954,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/div/button
Coeval,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[1]/span
"51 E 14th St, Chicago, IL 60605",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
61,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,780 - 5,045",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[3]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[4]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[5]
(847) 447-2282,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/div/button
Page 1 of 28,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/p/span
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[1]/a
2,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[2]/a
3,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[3]/a
4,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[4]/a
5,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[5]/a
Next,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[6]/a/span
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/div/h4
Studio Apartments in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[1]/a
1 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[2]/a
2 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[3]/a
3 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[4]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/div/h4
Chicago Pet Friendly Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[1]/a
Chicago Utilities-Included Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[2]/a
Chicago Furnished Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[3]/a
Chicago Apartments with Washer/Dryer,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[4]/a
Chicago Wheelchair Accessible Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[5]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/div/h4
Chicago Apartments Under $500,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[1]/a
Chicago Apartments Under $600,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[2]/a
Chicago Apartments Under $700,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[3]/a
Chicago Apartments Under $800,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[4]/a
Chicago Apartments Under $900,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[5]/a
Chicago Apartments Under $1000,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[6]/a
Chicago Apartments Under $1100,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[7]/a
Chicago Apartments Under $1300,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[8]/a
Chicago Apartments Under $1500,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[9]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/div/h4
Chicago Condos for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[1]/a
Chicago Houses for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[2]/a
Chicago Townhomes for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[3]/a
Chicago Lofts for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[4]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/div/h4
Chicago Low Income Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[1]/a
Chicago Luxury Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[2]/a
Chicago Cheap Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[3]/a
Chicago Senior Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[4]/a
Chicago Student Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[5]/a
Chicago Corporate Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[6]/a
Chicago Short-Term Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[7]/a
Home,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[1]/a
Illinois,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[2]/a
Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[3]/a
Chicago Apartments for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[4]
"Apartments for Rent in Chicago, IL",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[2]/h2
Lincoln Park Zoo,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[1]
Grant Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[2]
Millennium Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[3]
Navy Pier,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[4]
Magnificent Mile,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[5]
Frequently Asked Questions,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[1]/div/h2
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[2]/div/div/h3
"What is the average rent in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[3]/h3
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[12]/div/div/h3
"How transit friendly is Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[13]/h3
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[14]/div/div/h3
"What are the top Elementary schools in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/h3
Lenart Elementary Regional Gifted Center,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[1]
Disney Elementary Magnet School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[2]
Healy Elementary School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[3]
"What are the top high schools in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/h3
Jones College Prep High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[1]
Payton College Preparatory High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[2]
Northside College Preparatory High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[3]
"What colleges and universities are in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/h3
Rush University,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[1]
City Colleges of Chicago-Malcolm X College,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[2]
University of Illinois at Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[3]
Search Nearby Rentals,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/h4
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/div/h3
Cicero,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[1]/a
Stickney,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[2]/a
Forest View,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[3]/a
Berwyn,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[4]/a
Chicago Lawn,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[5]/a
Riverside,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[6]/a
Oak Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[7]/a
Lyons,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[8]/a
Forest Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[9]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/div/h3
Little Village,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[1]/a
Hawthorne,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[2]/a
Archer Heights,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[3]/a
Morton Park Land Association,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[4]/a
Scoville,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[5]/a
Brighton Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[6]/a
Boulevard Manor,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[7]/a
K-Town,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[8]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/div/h3
60623,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[1]/a
60804,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[2]/a
60632,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[3]/a
60402,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[4]/a
60624,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[5]/a
60608,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[6]/a
60644,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[7]/a
60638,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[8]/a
60304,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[9]/a
60612,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[10]/a
60629,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[11]/a
60609,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[12]/a
60651,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[13]/a
60534,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[14]/a
60546,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[15]/a
60130,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[16]/a
60607,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[17]/a
60301,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[18]/a
60636,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[19]/a
60302,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[20]/a
60622,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[21]/a
60616,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[22]/a
60661,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[23]/a
60513,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[24]/a
60606,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[25]/a
60639,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[26]/a
60604,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[27]/a
60652,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[28]/a
60305,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[29]/a
60605,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[30]/a
60621,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[31]/a
60642,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[32]/a
60647,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[33]/a
60603,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[34]/a
60654,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[35]/a
60602,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[36]/a
60459,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[37]/a
60653,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[38]/a
60153,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[39]/a
60155,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[40]/a
60601,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[41]/a
60610,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[42]/a
60456,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[43]/a
60615,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[44]/a
60526,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[45]/a
60707,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[46]/a
60614,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[47]/a
60525,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[48]/a
