nodes,Labels,xpaths
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[4]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[5]
(847) 906-8710,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/div/button
Reside on Green Street,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[1]/span
"504 N Green St, Chicago, IL 60642",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
35,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$1,635 - 6,450",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[2]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[3]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[4]
(312) 964-3768,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/div/button
Mondial River West,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[1]/span
"910 W Huron St, Chicago, IL 60642",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
33,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,665 - 6,735",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[2]
Air Conditioning,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[3]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[4]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[5]
(844) 741-2982,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/div/button
The Bush Temple,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[1]/span
"108 W Chicago Ave, Chicago, IL 60654",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
45,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$1,700 - 2,650",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[2]
Air Conditioning,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[3]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[4]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[5]
(877) 314-6188,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/div/button
The Winnie,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[1]/span
"4750 N Winthrop Ave, Chicago, IL 60640",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
78,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,510 - 2,080",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[2]
Air Conditioning,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[3]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span[4]
(844) 227-3127,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/div/button
Aberdeen East,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[1]/span
"171 N Aberdeen St, Chicago, IL 60607",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
15,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$1,996 - 2,790",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[2]
Air Conditioning,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[3]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[4]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[5]
(312) 429-6982,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/div/button
Coeval,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[1]/span
"51 E 14th St, Chicago, IL 60605",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
61,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,640 - 5,055",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[2]
1 Month Free,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[2]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[3]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[4]
(847) 447-2282,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/div/button
Page 1 of 28,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/p/span
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[1]/a
2,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[2]/a
3,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[3]/a
4,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[4]/a
5,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[5]/a
Next,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[6]/a/span
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/div/h4
Studio Apartments in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[1]/a
1 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[2]/a
2 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[3]/a
3 Bedroom Rentals in Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[4]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/div/h4
Chicago Pet Friendly Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[1]/a
Chicago Utilities-Included Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[2]/a
Chicago Furnished Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[3]/a
Chicago Apartments with Washer/Dryer,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[4]/a
Chicago Wheelchair Accessible Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[5]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/div/h4
Chicago Apartments Under $500,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[1]/a
Chicago Apartments Under $600,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[2]/a
Chicago Apartments Under $700,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[3]/a
Chicago Apartments Under $800,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[4]/a
Chicago Apartments Under $900,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[5]/a
Chicago Apartments Under $1000,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[6]/a
Chicago Apartments Under $1100,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[7]/a
Chicago Apartments Under $1300,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[8]/a
Chicago Apartments Under $1500,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[3]/div/ul/li[9]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/div/h4
Chicago Condos for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[1]/a
Chicago Houses for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[2]/a
Chicago Townhomes for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[3]/a
Chicago Lofts for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[4]/div/ul/li[4]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/div/h4
Chicago Low Income Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[1]/a
Chicago Luxury Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[2]/a
Chicago Cheap Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[3]/a
Chicago Senior Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[4]/a
Chicago Student Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[5]/a
Chicago Corporate Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[6]/a
Chicago Military Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[7]/a
Chicago Short-Term Housing,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[5]/div/ul/li[8]/a
Home,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[1]/a
Illinois,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[2]/a
Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/span[3]/a
Chicago Apartments for Rent,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[1]/div/h1
"Apartments for Rent in Chicago, IL",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div[2]/h2
Lincoln Park Zoo,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[1]
Grant Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[2]
Millennium Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[3]
Navy Pier,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[4]
Magnificent Mile,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/p[2]/a[5]
Frequently Asked Questions,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[1]/div/h2
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[2]/div/div/h3
"What is the average rent in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[3]/h3
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[12]/div/div/h3
"How transit friendly is Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[13]/h3
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[14]/div/div/h3
"What are the top Elementary schools in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/h3
Lenart Elementary Regional Gifted Center,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[1]
Disney Elementary Magnet School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[2]
Healy Elementary School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[15]/div/p/a[3]
"What are the top high schools in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/h3
Jones College Prep High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[1]
Payton College Preparatory High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[2]
Northside College Preparatory High School,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[17]/div/p/a[3]
"What colleges and universities are in Chicago, IL?",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/h3
City Colleges of Chicago-Malcolm X College,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[1]
University of Illinois at Chicago,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[2]
Rush University,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/section/div[19]/div/p/a[3]
Search Nearby Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/h4
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/div/h3
Cicero,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[1]/a
Stickney,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[2]/a
Berwyn,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[3]/a
Chicago Lawn,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[4]/a
Riverside,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[5]/a
North Riverside,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[6]/a
Oak Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[7]/a
Lyons,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[8]/a
Forest Park,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[9]/a
Brookfield,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[10]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/div/h3
Little Village,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[1]/a
Hawthorne,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[2]/a
Archer Heights,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[3]/a
Parkholmes,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[4]/a
Morton Park Land Association,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[5]/a
Scoville,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[6]/a
K-Town,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[7]/a
Merigolds,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[8]/a
West Elsdon,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[9]/a
Egerton,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[10]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/div/h3
60623,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[1]/a
60804,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[2]/a
60632,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[3]/a
60624,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[4]/a
60402,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[5]/a
60644,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[6]/a
60608,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[7]/a
60651,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[8]/a
60629,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[9]/a
60638,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[4]/ul/li[10]/a
,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/div/h3
Cicero  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[1]/a
Berwyn  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[2]/a
Chicago Lawn  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[3]/a
Riverside  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[4]/a
North Riverside  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[5]/a
Oak Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[6]/a
Lyons  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[7]/a
Forest Park  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[8]/a
Brookfield  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[9]/a
Burbank  Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[5]/ul/li[10]/a
