	nodes	xpaths
915	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
916	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
917	$2,095 - 69,521	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[1]
918	Studio - 4 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[1]/a/p[2]
919	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[1]
920	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[2]
921	Pool	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[3]
922	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[4]
923	Refrigerator	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[5]
924	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[6]
925	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[7]
926	Walk-In Closets	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/a/p/span[8]
927	(224) 215-0020	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/a/span
928	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[16]/article/section/div/div[2]/div/div[2]/div/button
929	The Synagogue	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[1]/span
930	5029 N Kenmore Ave, Chicago, IL 60640	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/header/div[1]/a/div[2]
931	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
932	25	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
933	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
934	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
935	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
936	$1,775	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[1]
937	1 Bed	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[1]/a/p[2]
938	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[1]
939	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[2]
940	Refrigerator	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[3]
941	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[4]
942	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[5]
943	Range	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[6]
944	Maintenance on site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[7]
945	Microwave	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/a/p/span[8]
946	(844) 288-1201	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/a/span
947	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[17]/article/section/div/div[2]/div/div[2]/div/button
948	One Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[1]/span
949	14 W Superior St, Chicago, IL 60654	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/header/div[1]/a/div[2]
950	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
951	89	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
952	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
953	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
954	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
955	$2,284 - 11,620	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[1]
956	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[1]/a/p[2]
957	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[1]
958	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[2]
959	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[3]
960	Clubhouse	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[4]
961	Maintenance on site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[5]
962	Property Manager on Site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[6]
963	Lounge	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[7]
964	Package Service	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[8]
965	Gated	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/a/p/span[9]
966	(312) 585-7552	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/a/span
967	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[18]/article/section/div/div[2]/div/div[2]/div/button
968	The Madison at Racine	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[1]/span
969	1164-1212 W Madison St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/header/div[1]/a/div[2]
970	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
971	33	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
972	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
973	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
974	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
975	$2,528 - 5,830	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[1]
976	Studio - 2 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[2]
977	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[1]/a/p[3]/span
978	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[1]
979	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[2]
980	Pool	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[3]
981	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[4]
982	Refrigerator	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[5]
983	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[6]
984	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[7]
985	Walk-In Closets	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/a/p/span[8]
986	(844) 737-7559	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/a/span
987	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[19]/article/section/div/div[2]/div/div[2]/div/button
988	Imprint	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[1]/span
989	717 S Clark St, Chicago, IL 60605	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/header/div[1]/a/div[2]
990	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
991	83	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
992	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
993	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
994	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
995	$1,935 - 11,000	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[1]
996	Studio - 4 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[1]/a/p[2]
997	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[1]
998	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[2]
999	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[3]
1000	Refrigerator	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[4]
1001	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[5]
1002	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[6]
1003	Walk-In Closets	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[7]
1004	Balcony	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/a/p/span[8]
1005	(844) 264-5425	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/a/span
1006	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[20]/article/section/div/div[2]/div/div[2]/div/button
1007	Cloisters	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[1]/span
1008	5801-5811 S Dorchester Ave, Chicago, IL 60637	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/header/div[1]/a/div[2]
1009	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
1010	13	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
1011	$2,225 - 4,750	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[1]
1012	1-6 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[1]/a/p[2]
1013	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[1]
1014	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[2]
1015	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[3]
1016	Walk-In Closets	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[4]
1017	Range	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[5]
1018	Disposal	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[6]
1019	Microwave	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[7]
1020	Property Manager on Site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[8]
1021	Stainless Steel Appliances	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/a/p/span[9]
1022	(872) 270-4327	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/a/span
1023	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[21]/article/section/div/div[2]/div/div[2]/div/button
1024	The Apartments at Lincoln Common	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[1]/span
1025	2345 N Lincoln Ave, Chicago, IL 60614	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/header/div[1]/a/div[2]
1026	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
1027	54	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
1028	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
1029	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
1030	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
1031	$2,354 - 5,977	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[1]
1032	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[2]
1033	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[1]/a/p[3]/span
1034	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[1]
1035	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[2]
1036	Pool	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[3]
1037	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[4]
1038	Refrigerator	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[5]
1039	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[6]
1040	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[7]
1041	Walk-In Closets	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/a/p/span[8]
1042	(844) 543-1045	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/a/span
1043	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[22]/article/section/div/div[2]/div/div[2]/div/button
1044	The Regal Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[1]/span
1045	651 S Wells St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/header/div[1]/a/div[2]
1046	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
1047	35	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
1048	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
1049	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
1050	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
1051	$1,886 - 9,293	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[1]
1052	1-3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[2]
1053	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[1]/a/p[3]/span
1054	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/a/p/span
1055	(312) 985-0502	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/a/span
1056	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[23]/article/section/div/div[2]/div/div[2]/div/button
1057	1001 South State	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[1]/span
1058	1001 S State St, Chicago, IL 60605	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/header/div[1]/a/div[2]
1059	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
1060	23	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
1061	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
1062	Videos	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
1063	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
1064	$1,938 - 5,417	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[1]
1065	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[2]
1066	Specials	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[1]/a/p[3]/span
1067	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[1]
1068	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[2]
1069	Pool	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[3]
1070	Dishwasher	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[4]
1071	Kitchen	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[5]
1072	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[6]
1073	Clubhouse	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[7]
1074	Maintenance on site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[8]
1075	Microwave	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/a/p/span[9]
1076	(844) 843-7332	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/a/span
1077	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[24]/article/section/div/div[2]/div/div[2]/div/button
1078	The Lofts at Gin Alley	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[1]/span
1079	120 N Green St, Chicago, IL 60607	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/header/div[1]/a/div[2]
1080	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
1081	31	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
1082	3D Tours	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
1083	Virtual Tour	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
1084	$2,310 - 12,803	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[1]
1085	Studio - 3 Beds	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[1]/a/p[2]
1086	Dog & Cat Friendly	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[1]
1087	Fitness Center	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[2]
1088	In Unit Washer & Dryer	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[3]
1089	High-Speed Internet	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[4]
1090	Property Manager on Site	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[5]
1091	Controlled Access	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[6]
1092	Hardwood Floors	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[7]
1093	Concierge	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/a/p/span[8]
1094	(844) 410-6603	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/a/span
1095	Email	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[25]/article/section/div/div[2]/div/div[2]/div/button
1096	Page 1 of 28	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/p/span
1097	1	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[1]/a
1098	2	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[2]/a
1099	3	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[3]/a
1100	4	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[4]/a
1101	5	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[5]/a
1102	Next	/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[26]/nav/ol/li[6]/a/span
1103		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/div/h4
1104	Studio Apartments in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[1]/a
1105	1 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[2]/a
1106	2 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[3]/a
1107	3 Bedroom Rentals in Chicago	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[1]/div/ul/li[4]/a
1108		/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/div/h4
1109	Chicago Pet Friendly Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[1]/a
1110	Chicago Utilities-Included Apartments	/html/body/div[1]/main/section/div[1]/section[2]/div[3]/div/div/div[2]/div/div[2]/div/ul/li[2]/a
